draft,categories,layout,publication,title,subtitle,image,date,blurb,notes,refs,sources,slug,ext,tags,image_desc
false,'_categories/journalism.md',article,_publications/cnn.md,State Ban on Sex Listings Is a Dangerous Move,,,2012-06-07 04:00:00 +0000,,,"[{""text""=>""and attorneys general,"", ""original""=>""http://kuow.org/program.php?id=26973"", ""archive""=>""http://web.archive.org/web/20120614034241/http://kuow.org:80/program.php?id=26973""}, {""text""=>""exercise some level of editorial control"", ""original""=>""http://www.law.com/image/cc/mcdougall_statement.pdf""}, {""text""=>""wrote"", ""original""=>""http://www.nytimes.com/2012/04/19/opinion/kristof-not-quite-a-teen-yet-sold-for-sex.html"", ""meta""=>{""title""=>""Opinion | Not Quite a Teen, Yet Sold for Sex - The New York Times"", ""description""=>""While celebrating her Sweet Sixteen, this American teenager has a personal story to share about how pervasive sex trafficking is right here in our own backyards."", ""open_graph""=>{""url""=>""https://www.nytimes.com/2012/04/19/opinion/kristof-not-quite-a-teen-yet-sold-for-sex.html"", ""type""=>""article"", ""title""=>""Opinion | Not Quite a Teen, Yet Sold for Sex"", ""images""=>[{""url""=>""https://static01.nyt.com/images/2018/04/03/opinion/nicholas-kristof/nicholas-kristof-facebookJumbo-v2.png""}], ""description""=>""While celebrating her Sweet Sixteen, this American teenager has a personal story to share about how pervasive sex trafficking is right here in our own backyards.""}, ""twitter_card""=>{""url""=>""https://www.nytimes.com/2012/04/19/opinion/kristof-not-quite-a-teen-yet-sold-for-sex.html"", ""title""=>""Opinion | Not Quite a Teen, Yet Sold for Sex"", ""description""=>""While celebrating her Sweet Sixteen, this American teenager has a personal story to share about how pervasive sex trafficking is right here in our own backyards."", ""images""=>[{""url""=>""https://static01.nyt.com/images/2018/04/03/opinion/nicholas-kristof/nicholas-kristof-videoSixteenByNineJumbo1600-v2.png"", ""alt""=>""""}], ""card""=>""summary_large_image"", ""apps""=>{""googleplay""=>{""name""=>""NYTimes"", ""id""=>""com.nytimes.android"", ""url""=>""nyt://article/8eede4b8-ac3c-53a9-8797-8a31b8c99911""}}}, ""favicon""=>""http://www.nytimes.com/vi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico""}}, {""text""=>""scathing piece"", ""original""=>""http://www.nytimes.com/2012/03/18/opinion/sunday/kristof-where-pimps-peddle-their-goods.html"", ""archive""=>""http://web.archive.org/web/20200406073531/https://www.nytimes.com/2012/03/18/opinion/sunday/kristof-where-pimps-peddle-their-goods.html"", ""meta""=>{""title""=>""Opinion | Where Pimps Peddle Their Goods - The New York Times"", ""description""=>""Backpage.com and similar Web sites help find buyers for enslaved young girls."", ""open_graph""=>{""url""=>""https://www.nytimes.com/2012/03/18/opinion/sunday/kristof-where-pimps-peddle-their-goods.html"", ""type""=>""article"", ""title""=>""Opinion | Where Pimps Peddle Their Goods"", ""images""=>[{""url""=>""https://static01.nyt.com/images/2018/04/03/opinion/nicholas-kristof/nicholas-kristof-facebookJumbo-v2.png""}], ""description""=>""Backpage.com and similar Web sites help find buyers for enslaved young girls.""}, ""twitter_card""=>{""url""=>""https://www.nytimes.com/2012/03/18/opinion/sunday/kristof-where-pimps-peddle-their-goods.html"", ""title""=>""Opinion | Where Pimps Peddle Their Goods"", ""description""=>""Backpage.com and similar Web sites help find buyers for enslaved young girls."", ""images""=>[{""url""=>""https://static01.nyt.com/images/2018/04/03/opinion/nicholas-kristof/nicholas-kristof-videoSixteenByNineJumbo1600-v2.png"", ""alt""=>""""}], ""card""=>""summary_large_image"", ""apps""=>{""googleplay""=>{""name""=>""NYTimes"", ""id""=>""com.nytimes.android"", ""url""=>""nyt://article/18fb9fa1-0ee6-54d4-afe0-7aee995ff017""}}}, ""favicon""=>""http://www.nytimes.com/vi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico""}}, {""text""=>""responded in kind"", ""original""=>""http://kristof.blogs.nytimes.com/2012/03/21/responding-to-village-voice-on-sex-trafficking/"", ""archive""=>""http://web.archive.org/web/20190930165455/https://kristof.blogs.nytimes.com/2012/03/21/responding-to-village-voice-on-sex-trafficking/""}, {""text""=>""ill-informed law SB 6251"", ""original""=>""http://apps.leg.wa.gov/billinfo/summary.aspx?bill=6251"", ""archive""=>""http://web.archive.org/web/20160324192530/http://apps.leg.wa.gov/billinfo/summary.aspx?bill=6251""}]",,0729-state-ban-on-sex-listings-is-a-dangerous,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,Blessed With Technology: Government Worms,,/uploads/0082-blessed-with-technology-government-worms.jpg,2012-06-19 04:00:00 +0000,,,"[{""text""=>""Flame virus"", ""original""=>""http://money.cnn.com/2012/05/30/technology/flame-virus/index.htm""}, {""text""=>""according to an article"", ""original""=>""http://www.nytimes.com/2012/06/01/world/middleeast/obama-ordered-wave-of-cyberattacks-against-iran.html?pagewanted=all"", ""meta""=>{""title""=>""Obama Ordered Wave of Cyberattacks Against Iran - The New York Times"", ""description""=>""Even after the Stuxnet computer worm became public, President Obama accelerated cyberattacks against Iran that had begun in the Bush administration, temporarily disabling 1,000 centrifuges."", ""open_graph""=>{""url""=>""https://www.nytimes.com/2012/06/01/world/middleeast/obama-ordered-wave-of-cyberattacks-against-iran.html"", ""type""=>""article"", ""title""=>""Obama Order Sped Up Wave of Cyberattacks Against Iran"", ""images""=>[{""url""=>""https://static01.nyt.com/images/2012/06/01/world/jp-cyber1/jp-cyber1-articleLarge.jpg""}], ""description""=>""Even after the Stuxnet computer worm became public, President Obama accelerated cyberattacks against Iran that had begun in the Bush administration, temporarily disabling 1,000 centrifuges.""}, ""twitter_card""=>{""url""=>""https://www.nytimes.com/2012/06/01/world/middleeast/obama-ordered-wave-of-cyberattacks-against-iran.html"", ""title""=>""Obama Order Sped Up Wave of Cyberattacks Against Iran"", ""description""=>""Even after the Stuxnet computer worm became public, President Obama accelerated cyberattacks against Iran that had begun in the Bush administration, temporarily disabling 1,000 centrifuges."", ""images""=>[{""url""=>""https://static01.nyt.com/images/2012/06/01/world/jp-cyber1/jp-cyber1-articleLarge.jpg"", ""alt""=>""Iran’s nuclear enrichment facility at Natanz.""}], ""card""=>""summary_large_image"", ""apps""=>{""googleplay""=>{""name""=>""NYTimes"", ""id""=>""com.nytimes.android"", ""url""=>""nyt://article/d87a4eed-0070-5824-8e05-daf17a16d437""}}}, ""favicon""=>""http://www.nytimes.com/vi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico""}}]",,0082-blessed-with-technology-government-worms,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,Child Porn Is a Poor Basis for Net Policy,,,2012-06-19 04:00:00 +0000,,,"[{""text""=>""and attorneys general,"", ""original""=>""http://kuow.org/program.php?id=26973"", ""archive""=>""http://web.archive.org/web/20120614034241/http://kuow.org:80/program.php?id=26973""}, {""text""=>""exercise some level of editorial control"", ""original""=>""http://www.law.com/image/cc/mcdougall_statement.pdf""}, {""text""=>""wrote"", ""original""=>""http://www.nytimes.com/2012/04/19/opinion/kristof-not-quite-a-teen-yet-sold-for-sex.html"", ""meta""=>{""title""=>""Opinion | Not Quite a Teen, Yet Sold for Sex - The New York Times"", ""description""=>""While celebrating her Sweet Sixteen, this American teenager has a personal story to share about how pervasive sex trafficking is right here in our own backyards."", ""open_graph""=>{""url""=>""https://www.nytimes.com/2012/04/19/opinion/kristof-not-quite-a-teen-yet-sold-for-sex.html"", ""type""=>""article"", ""title""=>""Opinion | Not Quite a Teen, Yet Sold for Sex"", ""images""=>[{""url""=>""https://static01.nyt.com/images/2018/04/03/opinion/nicholas-kristof/nicholas-kristof-facebookJumbo-v2.png""}], ""description""=>""While celebrating her Sweet Sixteen, this American teenager has a personal story to share about how pervasive sex trafficking is right here in our own backyards.""}, ""twitter_card""=>{""url""=>""https://www.nytimes.com/2012/04/19/opinion/kristof-not-quite-a-teen-yet-sold-for-sex.html"", ""title""=>""Opinion | Not Quite a Teen, Yet Sold for Sex"", ""description""=>""While celebrating her Sweet Sixteen, this American teenager has a personal story to share about how pervasive sex trafficking is right here in our own backyards."", ""images""=>[{""url""=>""https://static01.nyt.com/images/2018/04/03/opinion/nicholas-kristof/nicholas-kristof-videoSixteenByNineJumbo1600-v2.png"", ""alt""=>""""}], ""card""=>""summary_large_image"", ""apps""=>{""googleplay""=>{""name""=>""NYTimes"", ""id""=>""com.nytimes.android"", ""url""=>""nyt://article/8eede4b8-ac3c-53a9-8797-8a31b8c99911""}}}, ""favicon""=>""http://www.nytimes.com/vi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico""}}, {""text""=>""scathing piece"", ""original""=>""http://www.nytimes.com/2012/03/18/opinion/sunday/kristof-where-pimps-peddle-their-goods.html"", ""archive""=>""http://web.archive.org/web/20200406073531/https://www.nytimes.com/2012/03/18/opinion/sunday/kristof-where-pimps-peddle-their-goods.html"", ""meta""=>{""title""=>""Opinion | Where Pimps Peddle Their Goods - The New York Times"", ""description""=>""Backpage.com and similar Web sites help find buyers for enslaved young girls."", ""open_graph""=>{""url""=>""https://www.nytimes.com/2012/03/18/opinion/sunday/kristof-where-pimps-peddle-their-goods.html"", ""type""=>""article"", ""title""=>""Opinion | Where Pimps Peddle Their Goods"", ""images""=>[{""url""=>""https://static01.nyt.com/images/2018/04/03/opinion/nicholas-kristof/nicholas-kristof-facebookJumbo-v2.png""}], ""description""=>""Backpage.com and similar Web sites help find buyers for enslaved young girls.""}, ""twitter_card""=>{""url""=>""https://www.nytimes.com/2012/03/18/opinion/sunday/kristof-where-pimps-peddle-their-goods.html"", ""title""=>""Opinion | Where Pimps Peddle Their Goods"", ""description""=>""Backpage.com and similar Web sites help find buyers for enslaved young girls."", ""images""=>[{""url""=>""https://static01.nyt.com/images/2018/04/03/opinion/nicholas-kristof/nicholas-kristof-videoSixteenByNineJumbo1600-v2.png"", ""alt""=>""""}], ""card""=>""summary_large_image"", ""apps""=>{""googleplay""=>{""name""=>""NYTimes"", ""id""=>""com.nytimes.android"", ""url""=>""nyt://article/18fb9fa1-0ee6-54d4-afe0-7aee995ff017""}}}, ""favicon""=>""http://www.nytimes.com/vi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico""}}, {""text""=>""responded in kind"", ""original""=>""http://kristof.blogs.nytimes.com/2012/03/21/responding-to-village-voice-on-sex-trafficking/"", ""archive""=>""http://web.archive.org/web/20190930165455/https://kristof.blogs.nytimes.com/2012/03/21/responding-to-village-voice-on-sex-trafficking/""}, {""text""=>""ill-informed law SB 6251"", ""original""=>""http://apps.leg.wa.gov/billinfo/summary.aspx?bill=6251"", ""archive""=>""http://web.archive.org/web/20160324192530/http://apps.leg.wa.gov/billinfo/summary.aspx?bill=6251""}]",,0109-child-porn-is-a-poor-basis-for-net-polic,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,Will ISPs Begin Spying on Users?,,,2012-07-06 04:00:00 +0000,,,"[{""text""=>""your Internet service provider may begin monitoring your account"", ""original""=>""http://business.time.com/2012/06/26/coming-soon-a-softer-approach-to-online-piracy/"", ""archive""=>""http://web.archive.org/web/20191225180554/http://business.time.com:80/2012/06/26/coming-soon-a-softer-approach-to-online-piracy/""}, {""text""=>""to go into effect this month"", ""original""=>""http://news.cnet.com/8301-31001_3-57397452-261/riaa-chief-isps-to-start-policing-copyright-by-july-1/?tag=mncol;topStories""}, {""text""=>""Center for Copyright Information"", ""original""=>""http://copyrightinformation.org/"", ""archive""=>""http://web.archive.org/web/20190403230435/http://www.copyrightinformation.org""}, {""text""=>""new agreement"", ""original""=>""http://publicintelligence.net/center-for-copyright-information-isp-copyright-alert-system-memorandum-of-understanding/""}, {""text""=>""subsequent comments"", ""original""=>""http://news.cnet.com/8301-31001_3-57397452-261/riaa-chief-isps-to-start-policing-copyright-by-july-1/?tag=mncol;topStories""}, {""text""=>""Murdoch newspapers could successfully bribe Scotland Yard."", ""original""=>""http://topics.nytimes.com/top/reference/timestopics/organizations/n/news_of_the_world/index.html""}]",,0742-will-isps-begin-spying-on-users,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,Yahoo Wins the Web,,,2012-07-19 04:00:00 +0000,,,,,0744-yahoo-wins-the-web,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,Apple v Samsung: What if They Had Patented the Alphabet?,,,2012-08-31 04:00:00 +0000,,,,"[{""_type""=>""WebPage"", ""id""=>""https://api.cognitive.microsoft.com/api/v7/#WebPages.0"", ""name""=>""CNN: Are Apple's Innovations inside Us Now? - Rushkoff"", ""url""=>""https://rushkoff.com/cnn-are-apples-innovations-inside-us-now/"", ""displayUrl""=>""https://rushkoff.com/cnn-are-apples-innovations-inside-us-now"", ""snippet""=>""(CNN) — Imagine that we were just developing spoken language for the first time. And someone came up with a new word to describe an action, thought or feeling — like “magnify” or “dreadful.” But in this strange world, the person who came up with the word demanded that anyone else who used it pay him […]"", ""dateLastCrawled""=>""2020-07-13T12:14:00.0000000Z""}]",0708-apple-v-samsung-what-if-they-had-patente,.md,,
false,'_categories/journalism.md',article,_publications/tikkun.md,Trickle Up Democracy,,,2012-09-01 04:00:00 +0000,,,,,1036-trickle-up-democracy,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,iPhone Is Not Your Savior,,,2012-09-12 04:00:00 +0000,,,"[{""text""=>""boost our nation's GDP"", ""original""=>""http://www.reuters.com/article/2012/09/11/us-usa-apple-gdp-idUSBRE8891E720120911"", ""archive""=>""http://web.archive.org/web/20151105065334/http://www.reuters.com/article/2012/09/11/us-usa-apple-gdp-idUSBRE8891E720120911"", ""meta""=>{""title""=>""\n                New iPhone could boost U.S. GDP by up to 0.5 percent, JP Morgan says - Reuters"", ""description""=>""The next generation iPhone 5, which Apple Inc. plans to release this week, could not only boost the tech giant's bottom line - but could give a significant boost to the overall U.S. economy."", ""keywords""=>[""US"", ""USA"", ""APPLE"", ""GDP"", ""Economic Output"", ""Company News"", ""Computer Hardware (Legacy)"", ""Computers / Office Equipment (Legacy)"", ""Education"", ""Telecommunications Services (TRBC)"", ""Telecommunications Services (Legacy)"", ""Economic Events"", ""United States"", ""Computer Hardware (TRBC)""], ""open_graph""=>{""locale""=>""en_US"", ""site_name""=>""U.S."", ""title""=>""New iPhone could boost U.S. GDP by up to 0.5 percent, JP Morgan says"", ""url""=>""https://www.reuters.com/article/us-usa-apple-gdp-idUSBRE8891E720120911"", ""type""=>""article"", ""description""=>""The next generation iPhone 5, which Apple Inc. plans to release this week, could not only boost the tech giant's bottom line - but could give a significant boost to the overall U.S. economy."", ""images""=>[{""url""=>""https://s1.reutersmedia.net/resources/r/?m=02&d=20120911&t=2&i=651725552&w=1200&r=CBRE88A17ZV00""}]}, ""twitter_card""=>{""site""=>""@Reuters"", ""creator""=>""@Reuters"", ""card""=>""summary_large_image"", ""title""=>""New iPhone could boost U.S. GDP by up to 0.5 percent, JP Morgan says"", ""description""=>""The next generation iPhone 5, which Apple Inc. plans to release this week, could not only boost the tech giant's bottom line - but could give a significant boost to the overall U.S. economy."", ""images""=>[{""url""=>""https://s1.reutersmedia.net/resources/r/?m=02&d=20120911&t=2&i=651725552&w=1200&r=CBRE88A17ZV00""}, {""url""=>""https://s1.reutersmedia.net/resources/r/?m=02&d=20120911&t=2&i=651725552&w=1200&r=CBRE88A17ZV00""}]}, ""favicon""=>""https://s3.reutersmedia.net/resources_v2/images/favicon-16x16.png""}}, {""text""=>""bought by Zynga"", ""original""=>""http://www.forbes.com/sites/terokuittinen/2012/05/01/is-the-omgpop-acquisition-haunting-zynga/"", ""archive""=>""http://web.archive.org/web/20191009063129/https://www.forbes.com/sites/terokuittinen/2012/05/01/is-the-omgpop-acquisition-haunting-zynga/"", ""meta""=>{""title""=>""Security Violation (403)"", ""favicon""=>""http://www.forbes.com/favicon.ico""}}]",,0717-iphone-is-not-your-savior,.md,,
false,'_categories/book-chapters.md',article,_publications/breakthrough-proven-strategies-to-overcome-creative-block-and-spark-your-imagination.md,Writer's Block,"","",2012-09-12 04:00:00 +0000,"",Date from Amazon,"","",writer-s-block,.md,,
false,'_categories/book-chapters.md',article,_publications/unbored-the-essential-field-guide-to-serious-fun.md,Do You Use Your Technology or Does It Use You?,"","",2012-10-16 04:00:00 +0000,"",Date from Amazon,"","",do-you-use-your-technology-or-does-it-use-you,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,"Sending Out an S.O.S. - What the Storm Taught Me About People, Power, and the Commons",,,2012-11-05 05:00:00 +0000,,,"[{""text""=>""Eatocracy: Anthony Bourdain says help NYC restaurants: Eat out, tip big"", ""original""=>""http://eatocracy.cnn.com/2012/11/05/anthony-bourdain-nyc-restaurants-after-sandy/?hpt=op_t1""}]",,0726-sending-out-an-sos-what-the-storm-taught,.md,,
